d,noise_model,noise,chi,chunk_id,shots,fails,seconds,host,pid
13,depolarize,0.185,6,3,4000,612,1466.1542050630087,GPA-4-9,1937067
13,depolarize,0.165,6,3,4000,307,1615.4189941519871,GPA-4-9,1937060
13,depolarize,0.2,6,3,4000,870,1715.9235207820311,GPA-4-9,1937065
13,depolarize,0.165,6,4,8000,649,2695.915781456046,GPA-4-9,1937081
13,depolarize,0.2,6,4,8000,1769,2707.4967455320293,GPA-4-9,1937075
13,depolarize,0.195,6,4,8000,1523,2713.0864675479243,GPA-4-9,1937085
13,depolarize,0.17,6,4,8000,753,2719.5070541329915,GPA-4-9,1937079
13,depolarize,0.18,6,4,8000,1048,2720.550715786987,GPA-4-9,1937061
13,depolarize,0.19,6,4,8000,1415,2727.0844961429248,GPA-4-9,1937077
13,depolarize,0.175,6,4,8000,922,2771.710960309021,GPA-4-9,1937070
13,depolarize,0.185,6,4,8000,1165,2971.9633007379016,GPA-4-9,1937083
13,depolarize,0.16,6,4,8000,563,3122.6019745110534,GPA-4-9,1937074
13,depolarize,0.185,6,5,16000,2450,5417.555028387927,GPA-4-9,1937064
13,depolarize,0.18,6,5,16000,2153,5471.49783709005,GPA-4-9,1937084
13,depolarize,0.165,6,5,16000,1279,5515.938292913022,GPA-4-9,1937066
13,depolarize,0.175,6,5,16000,1836,5548.030083315098,GPA-4-9,1937071
13,depolarize,0.2,6,5,16000,3412,5767.2497705209535,GPA-4-9,1937073
13,depolarize,0.17,6,5,16000,1533,5836.135410535033,GPA-4-9,1937082
13,depolarize,0.16,6,5,16000,1080,5907.646307212999,GPA-4-9,1937062
13,depolarize,0.19,6,5,16000,2716,5922.629022276029,GPA-4-9,1937072
13,depolarize,0.195,6,5,16000,3053,6087.726939989021,GPA-4-9,1937069
13,depolarize,0.18,6,6,32000,4179,10371.170869502937,GPA-4-9,1937091
13,depolarize,0.175,6,6,32000,3662,10635.255681531038,GPA-4-9,1937094
13,depolarize,0.165,6,6,32000,2640,10691.077306499006,GPA-4-9,1937086
13,depolarize,0.195,6,6,32000,6238,10910.794040411944,GPA-4-9,1937087
13,depolarize,0.17,6,6,32000,3086,10979.028854127973,GPA-4-9,1937090
13,depolarize,0.16,6,6,32000,2199,11059.410297569935,GPA-4-9,1937080
13,depolarize,0.2,6,6,32000,6807,11246.909509841935,GPA-4-9,1937088
13,depolarize,0.185,6,6,32000,4830,11446.347848973004,GPA-4-9,1937093
13,depolarize,0.19,6,6,32000,5500,12564.83774767199,GPA-4-9,1937089
13,depolarize,0.165,6,8,50000,4030,15956.75227546203,GPA-4-9,1937044
13,depolarize,0.16,6,7,50000,3296,16649.82280424901,GPA-4-9,1937092
13,depolarize,0.175,6,8,50000,5758,16939.292468239903,GPA-4-9,1937045
13,depolarize,0.165,6,9,50000,4208,16636.00385706697,GPA-4-9,1937058
13,depolarize,0.17,6,7,50000,4930,17151.17723637598,GPA-4-9,1937029
13,depolarize,0.185,6,7,50000,7529,17263.565665717004,GPA-4-9,1937036
13,depolarize,0.17,6,9,50000,4882,16770.990172220045,GPA-4-9,1937047
13,depolarize,0.18,6,7,50000,6642,17346.868463282008,GPA-4-9,1937040
13,depolarize,0.19,6,7,50000,8491,17378.00043102505,GPA-4-9,1937035
13,depolarize,0.18,6,8,50000,6693,17245.71685290197,GPA-4-9,1937050
13,depolarize,0.16,6,8,50000,3273,17447.72241306398,GPA-4-9,1937034
13,depolarize,0.195,6,7,50000,9724,17515.75288244302,GPA-4-9,1937033
13,depolarize,0.17,6,8,50000,4817,17442.444853818975,GPA-4-9,1937039
13,depolarize,0.2,6,7,50000,10783,17625.982201635954,GPA-4-9,1937046
13,depolarize,0.18,6,9,50000,6671,17145.378504497,GPA-4-9,1937049
13,depolarize,0.175,6,9,50000,5700,17195.178504172945,GPA-4-9,1937059
13,depolarize,0.2,6,9,50000,10868,17075.42811153503,GPA-4-9,1937051
13,depolarize,0.195,6,8,50000,9689,17543.869422134012,GPA-4-9,1937052
13,depolarize,0.175,6,7,50000,5674,17740.884482012014,GPA-4-9,1937042
13,depolarize,0.185,6,8,50000,7620,17626.70305126405,GPA-4-9,1937048
13,depolarize,0.16,6,9,50000,3321,17577.99362509593,GPA-4-9,1937041
13,depolarize,0.2,6,10,50000,10739,16420.73461762804,GPA-4-9,1937060
13,depolarize,0.185,6,9,50000,7588,17394.207040562993,GPA-4-9,1937043
13,depolarize,0.2,6,8,50000,10721,17675.742339705,GPA-4-9,1937038
13,depolarize,0.19,6,9,50000,8597,17449.992074487964,GPA-4-9,1937055
13,depolarize,0.165,6,7,50000,4055,18027.634180651978,GPA-4-9,1937037
13,depolarize,0.19,6,8,50000,8615,17878.21971962694,GPA-4-9,1937032
13,depolarize,0.17,6,10,50000,4861,17013.444578463095,GPA-4-9,1937056
13,depolarize,0.195,6,9,50000,9739,17853.648240778944,GPA-4-9,1937054
13,depolarize,0.165,6,10,50000,4096,17254.035345450044,GPA-4-9,1937063
13,depolarize,0.175,6,10,50000,5749,17354.682413562085,GPA-4-9,1937078
13,depolarize,0.16,6,10,50000,3409,17721.726889563957,GPA-4-9,1937053
13,depolarize,0.18,6,10,50000,6652,17586.36760239501,GPA-4-9,1937076
13,depolarize,0.18,6,11,50000,6608,16360.098041826976,GPA-4-9,1937079
13,depolarize,0.19,6,10,50000,8533,17766.459171855007,GPA-4-9,1937068
13,depolarize,0.16,6,12,50000,3422,16071.35344579094,GPA-4-9,1937074
13,depolarize,0.185,6,10,50000,7502,17875.635245546,GPA-4-9,1937057
13,depolarize,0.16,6,11,50000,3435,17600.013056839933,GPA-4-9,1937065
13,depolarize,0.165,6,11,50000,4084,16885.02715988201,GPA-4-9,1937081
13,depolarize,0.195,6,10,50000,9486,18246.425455085933,GPA-4-9,1937067
13,depolarize,0.175,6,11,50000,5582,17263.115249975934,GPA-4-9,1937085
13,depolarize,0.185,6,11,50000,7479,17273.662900960073,GPA-4-9,1937061
13,depolarize,0.17,6,11,50000,4735,17323.90252033202,GPA-4-9,1937075
13,depolarize,0.19,6,11,50000,8667,17353.881026305957,GPA-4-9,1937077
13,depolarize,0.195,6,11,50000,9700,17368.160672371974,GPA-4-9,1937070
13,depolarize,0.2,6,11,50000,10750,17578.604141531046,GPA-4-9,1937083
13,depolarize,0.195,6,12,50000,9787,16305.581202937057,GPA-4-9,1937062
13,depolarize,0.165,6,12,50000,4057,17160.62969331199,GPA-4-9,1937064
13,depolarize,0.2,6,12,50000,10884,16754.52227850503,GPA-4-9,1937072
13,depolarize,0.17,6,12,50000,4996,17272.2900670449,GPA-4-9,1937084
13,depolarize,0.185,6,12,50000,7530,17006.412048837985,GPA-4-9,1937073
13,depolarize,0.16,6,13,50000,3450,16853.00867996202,GPA-4-9,1937069
13,depolarize,0.175,6,12,50000,5772,17460.98849886097,GPA-4-9,1937066
13,depolarize,0.19,6,12,50000,8491,17169.249159788946,GPA-4-9,1937082
13,depolarize,0.18,6,12,50000,6469,17556.177171671065,GPA-4-9,1937071
13,depolarize,0.165,6,13,50000,4034,15618.577031655004,GPA-4-9,1937091
13,depolarize,0.17,6,13,50000,4858,16267.615046811989,GPA-4-9,1937094
13,depolarize,0.195,6,13,50000,9835,15727.7174314789,GPA-4-9,1937088
13,depolarize,0.175,6,13,50000,5599,16435.880148907076,GPA-4-9,1937086
13,depolarize,0.185,6,13,50000,7621,16432.981156962924,GPA-4-9,1937090
13,depolarize,0.2,6,13,50000,10676,16048.666811534902,GPA-4-9,1937093
13,depolarize,0.18,6,13,50000,6586,16802.4751136041,GPA-4-9,1937087
13,depolarize,0.19,6,13,50000,8577,16776.287366425968,GPA-4-9,1937080
13,depolarize,0.16,6,14,50000,3429,16986.71944297501,GPA-4-9,1937089
13,depolarize,0.165,6,14,50000,4071,15141.885980453924,GPA-4-9,1937044
13,depolarize,0.175,6,14,50000,5632,14849.238155511091,GPA-4-9,1937045
13,depolarize,0.17,6,14,50000,4827,15593.398100920022,GPA-4-9,1937092
13,depolarize,0.18,6,14,50000,6624,15521.568887681933,GPA-4-9,1937058
13,depolarize,0.195,6,14,50000,9843,15446.502365362016,GPA-4-9,1937047
13,depolarize,0.185,6,14,50000,7683,15708.54611363099,GPA-4-9,1937029
13,depolarize,0.2,6,16,50000,10929,14870.28908023599,GPA-4-9,1937037
13,depolarize,0.19,6,14,50000,8463,15630.052760260995,GPA-4-9,1937036
13,depolarize,0.16,6,15,50000,3409,15623.621659293072,GPA-4-9,1937035
13,depolarize,0.2,6,15,50000,10672,15444.412636180059,GPA-4-9,1937051
13,depolarize,0.165,6,15,50000,4084,15781.58780502202,GPA-4-9,1937050
13,depolarize,0.17,6,15,50000,4887,15796.661084278952,GPA-4-9,1937034
13,depolarize,0.2,6,14,50000,10629,15930.140031102928,GPA-4-9,1937040
13,depolarize,0.165,6,17,50000,4056,15137.564969850006,GPA-4-9,1937056
13,depolarize,0.195,6,15,50000,9645,15732.828760923003,GPA-4-9,1937059
13,depolarize,0.175,6,16,50000,5633,15628.1083268699,GPA-4-9,1937041
13,depolarize,0.19,6,15,50000,8611,15810.25344295695,GPA-4-9,1937049
13,depolarize,0.19,6,16,50000,8437,15573.885757667013,GPA-4-9,1937038
13,depolarize,0.175,6,15,50000,5732,15967.873858469073,GPA-4-9,1937033
13,depolarize,0.17,6,16,50000,4859,15697.718255229993,GPA-4-9,1937048
13,depolarize,0.185,6,15,50000,7595,15898.645115845022,GPA-4-9,1937046
13,depolarize,0.16,6,16,50000,3424,15867.286649444955,GPA-4-9,1937052
13,depolarize,0.18,6,15,50000,6694,15997.252004181966,GPA-4-9,1937039
13,depolarize,0.165,6,16,50000,4115,15935.414165290073,GPA-4-9,1937042
13,depolarize,0.195,6,16,50000,9605,15801.943671080051,GPA-4-9,1937055
13,depolarize,0.18,6,16,50000,6532,15906.82993607095,GPA-4-9,1937060
13,depolarize,0.185,6,16,50000,7554,15893.675537206,GPA-4-9,1937043
13,depolarize,0.17,6,18,50000,4902,14786.215108415927,GPA-4-9,1937074
13,depolarize,0.16,6,18,50000,3365,14913.566972128,GPA-4-9,1937079
13,depolarize,0.16,6,17,50000,3373,15870.84305624303,GPA-4-9,1937032
13,depolarize,0.175,6,17,50000,5685,15580.129155516974,GPA-4-9,1937063
13,depolarize,0.17,6,17,50000,4794,15662.166940399911,GPA-4-9,1937054
13,depolarize,0.175,6,18,50000,5674,15120.739631717093,GPA-4-9,1937057
13,depolarize,0.18,6,17,50000,6778,15657.399656214984,GPA-4-9,1937078
13,depolarize,0.16,6,19,50000,3360,14825.11894552596,GPA-4-9,1937081
13,depolarize,0.2,6,17,50000,10791,15510.27655492106,GPA-4-9,1937076
13,depolarize,0.185,6,17,50000,7584,15729.806571415975,GPA-4-9,1937053
13,depolarize,0.18,6,18,50000,6620,15470.101848556078,GPA-4-9,1937065
13,depolarize,0.165,6,18,50000,4078,15757.167437362019,GPA-4-9,1937068
13,depolarize,0.17,6,19,50000,4843,15399.360815756954,GPA-4-9,1937067
13,depolarize,0.16,6,21,50000,3348,15113.793166119023,GPA-4-9,1937077
13,depolarize,0.175,6,20,50000,5624,15292.816736486042,GPA-4-9,1937075
13,depolarize,0.16,6,20,50000,3330,15334.387813479989,GPA-4-9,1937061
13,depolarize,0.175,6,19,50000,5721,15360.034696781076,GPA-4-9,1937085
13,depolarize,0.16,6,22,50000,3354,15334.293042696081,GPA-4-9,1937070
